run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
6,295,10,6.5,1.0,66,-0.196,-0.018,-0.131755932203,-0.0360542372881,295
6,296,10,6.5,1.0,66,-0.204,-0.016,-0.132,-0.0359864864865,296
6,297,10,6.5,1.0,66,-0.2,-0.018,-0.132228956229,-0.0359259259259,297
6,298,10,6.5,1.0,66,-0.2,-0.02,-0.132456375839,-0.0358724832215,298
6,299,10,6.5,1.0,66,-0.196,-0.018,-0.132668896321,-0.0358127090301,299
6,300,10,6.5,1.0,66,-0.196,-0.02,-0.13288,-0.03576,300
6,301,10,6.5,1.0,66,-0.196,-0.022,-0.133089700997,-0.0357142857143,301
6,302,10,6.5,1.0,66,-0.2,-0.024,-0.133311258278,-0.0356754966887,302
6,303,10,6.5,1.0,66,-0.204,-0.026,-0.133544554455,-0.0356435643564,303
6,304,10,6.5,1.0,66,-0.204,-0.028,-0.133776315789,-0.0356184210526,304
6,305,10,6.5,1.0,66,-0.204,-0.028,-0.134006557377,-0.035593442623,305
6,306,10,6.5,1.0,66,-0.212,-0.026,-0.134261437908,-0.0355620915033,306
